source_file,date_time_original,model
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/9902577/IMG_7420.JPG,2024:10:05 10:43:34,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/9902577/20241005_110242_us_typical_2.JPG,2024:10:05 10:43:34,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/9902577/IMG_7422.JPG,2024:10:05 11:06:01,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/9902577/20241005_110609_us_beaverevidence.JPG,2024:10:05 11:06:01,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/9902577/IMG_7423.JPG,2024:10:05 11:11:03,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/9902577/20241005_111143_us_hwyslumpriparianprotection.JPG,2024:10:05 11:11:03,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/9902577/TC_00935.JPG,2024:10:05 11:17:14,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/9902577/20241005_120119_ds_backwateringattempt.JPG,2024:10:05 11:17:14,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/9902577/TC_00938.JPG,2024:10:05 11:27:10,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/9902577/20241005_120105_ds_bankreinforcement.JPG,2024:10:05 11:27:10,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/9902577/TC_00943.JPG,2024:10:05 11:33:12,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/9902577/20241005_120135_ds_extra4.JPG,2024:10:05 11:33:12,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/9902577/TC_00944.JPG,2024:10:05 11:34:25,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/9902577/20241005_120053_ds_typical_2.JPG,2024:10:05 11:34:25,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_rd_Bridge_upper/IMG_7432.JPG,2024:10:05 11:34:54,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_rd_Bridge_upper/20241005_113530_NA_typical_1.JPG,2024:10:05 11:34:54,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_rd_Bridge_upper/IMG_7433.JPG,2024:10:05 11:34:58,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_rd_Bridge_upper/20241005_113533_NA_typical_2.JPG,2024:10:05 11:34:58,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_rd_Bridge_upper/IMG_7434.JPG,2024:10:05 11:35:12,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_rd_Bridge_upper/20241005_113536_NA_riparianupstream.JPG,2024:10:05 11:35:12,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_rd_Bridge_upper/IMG_7435.JPG,2024:10:05 11:35:16,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_rd_Bridge_upper/20241005_113553_NA_ripariandownstream.JPG,2024:10:05 11:35:16,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_rd_Bridge_upper/IMG_7436.JPG,2024:10:05 11:36:21,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_rd_Bridge_upper/20241005_113650_NA_midslopeupstream.JPG,2024:10:05 11:36:21,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_rd_Bridge_upper/IMG_7437.JPG,2024:10:05 11:36:36,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_rd_Bridge_upper/20241005_113701_NA_extra4.JPG,2024:10:05 11:36:36,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/9902577/TC_00951.JPG,2024:10:05 11:41:23,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/9902577/20241005_120047_ds_typical_1.JPG,2024:10:05 11:41:23,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_rd_bridge_lower/IMG_7439.JPG,2024:10:05 11:42:58,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_rd_bridge_lower/20241005_114410_NA_typical_1.JPG,2024:10:05 11:42:58,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_rd_bridge_lower/IMG_7440.JPG,2024:10:05 11:43:10,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_rd_bridge_lower/20241005_114412_NA_typical_2.JPG,2024:10:05 11:43:10,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_rd_bridge_lower/IMG_7441.JPG,2024:10:05 11:43:25,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_rd_bridge_lower/20241005_114436_NA_midslopedownstream.JPG,2024:10:05 11:43:25,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_rd_bridge_lower/IMG_7442.JPG,2024:10:05 11:43:35,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_rd_bridge_lower/20241005_114421_NA_midslopeupstream.JPG,2024:10:05 11:43:35,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_rd_bridge_lower/IMG_7443.JPG,2024:10:05 11:43:52,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_rd_bridge_lower/20241005_114451_NA_riparianupstream.JPG,2024:10:05 11:43:52,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_rd_bridge_lower/IMG_7444.JPG,2024:10:05 11:43:58,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_rd_bridge_lower/20241005_114459_NA_extra4.JPG,2024:10:05 11:43:58,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/9902577/TC_00955.JPG,2024:10:05 11:45:00,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/9902577/20241005_120043_ds_pool.JPG,2024:10:05 11:45:00,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_River_rd_left_bend_middle/IMG_7445.JPG,2024:10:05 11:56:52,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_River_rd_left_bend_middle/20241005_115809_NA_typical_1.JPG,2024:10:05 11:56:52,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_River_rd_left_bend_middle/IMG_7446.JPG,2024:10:05 11:57:00,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_River_rd_left_bend_middle/20241005_115812_NA_typical_2.JPG,2024:10:05 11:57:00,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_River_rd_left_bend_middle/IMG_7447.JPG,2024:10:05 11:57:13,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_River_rd_left_bend_middle/20241005_115816_NA_midslopeupstream.JPG,2024:10:05 11:57:13,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_River_rd_left_bend_middle/IMG_7448.JPG,2024:10:05 11:57:22,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_River_rd_left_bend_middle/20241005_115831_NA_midslopedownstream.JPG,2024:10:05 11:57:22,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_River_rd_left_bend_middle/IMG_7449.JPG,2024:10:05 11:57:32,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_River_rd_left_bend_middle/20241005_115845_NA_riparianupstream.JPG,2024:10:05 11:57:32,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_River_rd_left_bend_middle/IMG_7450.JPG,2024:10:05 11:57:36,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_River_rd_left_bend_middle/20241005_115853_NA_extra4.JPG,2024:10:05 11:57:36,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/9902577/TC_00960.JPG,2024:10:05 11:58:08,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/9902577/20241005_120040_ds_gravel.JPG,2024:10:05 11:58:08,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/9902577/TC_00961.JPG,2024:10:05 11:59:05,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/9902577/20241005_120056_ds_concrete.JPG,2024:10:05 11:59:05,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_River_rd_left_bend_Lower/IMG_7451.JPG,2024:10:05 12:08:22,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_River_rd_left_bend_Lower/20241005_120930_NA_typical_1.JPG,2024:10:05 12:08:22,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_River_rd_left_bend_Lower/IMG_7452.JPG,2024:10:05 12:08:27,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_River_rd_left_bend_Lower/20241005_120933_NA_typical_2.JPG,2024:10:05 12:08:27,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_River_rd_left_bend_Lower/IMG_7453.JPG,2024:10:05 12:08:38,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_River_rd_left_bend_Lower/20241005_120939_NA_midslopeupstream.JPG,2024:10:05 12:08:38,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_River_rd_left_bend_Lower/IMG_7454.JPG,2024:10:05 12:08:41,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_River_rd_left_bend_Lower/20241005_121000_NA_midslopedownstream.JPG,2024:10:05 12:08:41,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_River_rd_left_bend_Lower/IMG_7455.JPG,2024:10:05 12:08:59,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_River_rd_left_bend_Lower/20241005_121012_NA_riparianupstream.JPG,2024:10:05 12:08:59,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_River_rd_left_bend_Lower/IMG_7456.JPG,2024:10:05 12:09:03,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/Mud_River_rd_left_bend_Lower/20241005_121028_NA_extra4.JPG,2024:10:05 12:09:03,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/9902577/TC_00962.JPG,2024:10:05 12:13:41,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/9902577/20241005_121349_ds_card.JPG,2024:10:05 12:13:41,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903184/IMG_7479.JPG,2024:10:07 11:07:06,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903184/20241007_115643_us_typical_1.JPG,2024:10:07 11:07:06,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903184/TC_00990.JPG,2024:10:07 11:08:36,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903184/20241007_115159_ds_gravel.JPG,2024:10:07 11:08:36,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903184/TC_00994.JPG,2024:10:07 11:15:03,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903184/20241007_115211_ds_pool.JPG,2024:10:07 11:15:03,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903184/TC_01000.JPG,2024:10:07 11:25:44,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903184/20241007_115242_ds_logger.JPG,2024:10:07 11:25:44,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903184/TC_01002.JPG,2024:10:07 11:25:57,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903184/20241007_115218_ds_typical_2.JPG,2024:10:07 11:25:57,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903184/TC_01005.JPG,2024:10:07 11:34:10,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903184/20241007_115254_ds_extra4.JPG,2024:10:07 11:34:10,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903184/TC_01007.JPG,2024:10:07 11:34:15,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903184/20241007_115214_ds_typical_1.JPG,2024:10:07 11:34:15,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903184/IMG_7484.JPG,2024:10:07 11:41:24,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903184/20241007_115710_us_sidechannel.JPG,2024:10:07 11:41:24,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903184/IMG_7485.JPG,2024:10:07 11:42:52,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903184/20241007_115624_us_pool.JPG,2024:10:07 11:42:52,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903184/IMG_7486.JPG,2024:10:07 11:42:59,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903184/20241007_115703_us_typical_2.JPG,2024:10:07 11:42:59,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903184/TC_01011.JPG,2024:10:07 11:43:12,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903184/20241007_115223_ds_gravels.JPG,2024:10:07 11:43:12,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903184/TC_01012.JPG,2024:10:07 11:51:48,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903184/20241007_115307_ds_card.JPG,2024:10:07 11:51:48,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903184/IMG_7489.JPG,2024:10:07 11:56:06,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903184/20241007_115613_us_gravel.JPG,2024:10:07 11:56:06,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903184/IMG_7490.JPG,2024:10:07 12:03:14,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903184/20241007_120325_us_card.JPG,2024:10:07 12:03:14,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903184/TC_01020.JPG,2024:10:07 12:10:28,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13903184/20241007_121102_ds_logsandriprap.JPG,2024:10:07 12:10:28,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900260/IMG_7502.JPG,2024:10:07 13:28:01,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900260/20241007_141704_us_gravel.JPG,2024:10:07 13:28:01,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900260/IMG_7503.JPG,2024:10:07 13:28:29,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900260/20241007_141718_us_typical_1.JPG,2024:10:07 13:28:29,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900260/TC_01059.JPG,2024:10:07 13:56:20,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900260/20241007_142517_ds_step.JPG,2024:10:07 13:56:20,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900260/IMG_7507.JPG,2024:10:07 14:01:33,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900260/20241007_141721_us_typical_2.JPG,2024:10:07 14:01:33,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900260/TC_01063.JPG,2024:10:07 14:02:45,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900260/20241007_142535_ds_gravels.JPG,2024:10:07 14:02:45,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900260/TC_01064.JPG,2024:10:07 14:02:49,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900260/20241007_142442_ds_gravel.JPG,2024:10:07 14:02:49,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900260/TC_01068.JPG,2024:10:07 14:06:14,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900260/20241007_142507_ds_na.JPG,2024:10:07 14:06:14,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900260/TC_01070.JPG,2024:10:07 14:06:30,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900260/20241007_142455_ds_typical_1.JPG,2024:10:07 14:06:30,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900260/IMG_7510.JPG,2024:10:07 14:07:37,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900260/20241007_141707_us_pool.JPG,2024:10:07 14:07:37,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900260/TC_01071.JPG,2024:10:07 14:08:45,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900260/20241007_142459_ds_typical_2.JPG,2024:10:07 14:08:45,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900260/TC_01074.JPG,2024:10:07 14:14:15,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900260/20241007_142544_ds_extra4.JPG,2024:10:07 14:14:15,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900260/TC_01078.JPG,2024:10:07 14:17:12,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900260/20241007_142449_ds_pool.JPG,2024:10:07 14:17:12,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900260/IMG_7511.JPG,2024:10:07 14:17:40,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900260/20241007_141746_us_cwhwforest.JPG,2024:10:07 14:17:40,iPhone 13 Pro Max
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900260/TC_01084.JPG,2024:10:07 14:24:32,iPhone 12 mini
/Users/lucy/Library/CloudStorage/OneDrive-Personal/Projects/2024-074-sern-fraser-fish-passage/data/photos/sorted/13900260/20241007_142553_ds_card.JPG,2024:10:07 14:24:32,iPhone 12 mini
